Time,U1_X,U1_Y,U2_X,U2_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y
0.224,412.7130169,457.8321809,462.5215251,320.8826873,142.1702797,273.4063788,485.2117013,78.58662676,479.6990581,240.8613514,72.941942,209.8636192,396.8743987,479.8133203,18.20592542,424.9093373,339.9902943,378.7752094,197.1069214,328.1979717,353.9621198,16.22178839,24.10020053,48.79854317,348.2140845,158.9307698,17.83448174,220.1524097,383.0869225,398.2075319,244.8635673,222.8210835
0.225,412.7339636,457.8536572,462.5460652,320.8999437,142.1799254,273.4037405,485.2215311,78.58478955,479.7021651,240.8518463,72.95057285,209.8585686,396.8738404,479.8124906,18.20684064,424.9089344,339.9902511,378.7742104,197.1073967,328.1988516,353.9619514,16.22277412,24.10064587,48.79764781,348.215036,158.9304621,17.8337461,220.153087,383.0873089,398.2084542,244.8629609,222.8202883
0.226,412.7549104,457.8751336,462.5706053,320.9172001,142.1895711,273.4011022,485.2313609,78.58295234,479.705272,240.8423412,72.9592037,209.8535181,396.8732822,479.8116609,18.20775587,424.9085314,339.990208,378.7732113,197.1078719,328.1997315,353.9617831,16.22375984,24.1010912,48.79675244,348.2159875,158.9301544,17.83301047,220.1537644,383.0876952,398.2093766,244.8623546,222.8194931
0.227,412.7758571,457.8966099,462.5951454,320.9344565,142.1992168,273.3984639,485.2411906,78.58111512,479.7083789,240.8328361,72.96783456,209.8484675,396.872724,479.8108312,18.20867109,424.9081285,339.9901649,378.7722122,197.1083471,328.2006113,353.9616147,16.22474557,24.10153654,48.79585708,348.216939,158.9298467,17.83227483,220.1544418,383.0880815,398.2102989,244.8617482,222.8186979
0.228,412.7968038,457.9180863,462.6196855,320.9517129,142.2088624,273.3958256,485.2510204,78.57927791,479.7114858,240.823331,72.97646541,209.8434169,396.8721658,479.8100016,18.20958631,424.9077255,339.9901217,378.7712132,197.1088223,328.2014912,353.9614464,16.22573129,24.10198187,48.79496172,348.2178905,158.929539,17.83153919,220.1551192,383.0884678,398.2112213,244.8611418,222.8179028
0.229,412.8177506,457.9395627,462.6442256,320.9689693,142.2185081,273.3931873,485.2608502,78.57744069,479.7145928,240.8138259,72.98509626,209.8383663,396.8716075,479.8091719,18.21050154,424.9073226,339.9900786,378.7702141,197.1092975,328.2023711,353.961278,16.22671702,24.10242721,48.79406635,348.2188419,158.9292313,17.83080356,220.1557965,383.0888542,398.2121437,244.8605355,222.8171076
0.23,412.8386973,457.961039,462.6687657,320.9862257,142.2281538,273.3905489,485.27068,78.57560348,479.7176997,240.8043208,72.99372712,209.8333157,396.8710493,479.8083422,18.21141676,424.9069196,339.9900354,378.769215,197.1097727,328.203251,353.9611097,16.22770275,24.10287254,48.79317099,348.2197934,158.9289237,17.83006792,220.1564739,383.0892405,398.213066,244.8599291,222.8163124
0.231,412.8596441,457.9825154,462.6933058,321.0034821,142.2377995,273.3879106,485.2805098,78.57376626,479.7208066,240.7948157,73.00235797,209.8282651,396.8704911,479.8075125,18.21233199,424.9065167,339.9899923,378.7682159,197.1102479,328.2041308,353.9609413,16.22868847,24.10331788,48.79227563,348.2207449,158.928616,17.82933228,220.1571513,383.0896268,398.2139884,244.8593227,222.8155172
0.232,412.8805908,458.0039917,462.717846,321.0207384,142.2474452,273.3852723,485.2903396,78.57192905,479.7239135,240.7853106,73.01098882,209.8232146,396.8699328,479.8066828,18.21324721,424.9061138,339.9899492,378.7672169,197.1107231,328.2050107,353.9607729,16.2296742,24.10376322,48.79138026,348.2216964,158.9283083,17.82859665,220.1578287,383.0900131,398.2149108,244.8587164,222.814722
0.233,412.9015375,458.0254681,462.7423861,321.0379948,142.2570909,273.382634,485.3001693,78.57009184,479.7270205,240.7758055,73.01961968,209.818164,396.8693746,479.8058531,18.21416243,424.9057108,339.989906,378.7662178,197.1111983,328.2058906,353.9606046,16.23065993,24.10420855,48.7904849,348.2226479,158.9280006,17.82786101,220.1585061,383.0903994,398.2158331,244.85811,222.8139268
0.234,412.9224843,458.0469445,462.7669262,321.0552512,142.2667366,273.3799957,485.3099991,78.56825462,479.7301274,240.7663004,73.02825053,209.8131134,396.8688164,479.8050234,18.21507766,424.9053079,339.9898629,378.7652187,197.1116735,328.2067705,353.9604362,16.23164565,24.10465389,48.78958953,348.2235994,158.9276929,17.82712537,220.1591834,383.0907858,398.2167555,244.8575036,222.8131316
0.235,412.943431,458.0684208,462.7914663,321.0725076,142.2763823,273.3773574,485.3198289,78.56641741,479.7332343,240.7567953,73.03688138,209.8080628,396.8682582,479.8041937,18.21599288,424.9049049,339.9898198,378.7642197,197.1121487,328.2076503,353.9602679,16.23263138,24.10509922,48.78869417,348.2245509,158.9273852,17.82638974,220.1598608,383.0911721,398.2176779,244.8568973,222.8123365
0.236,412.9643778,458.0898972,462.8160064,321.089764,142.2860279,273.3747191,485.3296587,78.56458019,479.7363412,240.7472902,73.04551224,209.8030122,396.8676999,479.8033641,18.21690811,424.904502,339.9897766,378.7632206,197.1126239,328.2085302,353.9600995,16.2336171,24.10554456,48.78779881,348.2255024,158.9270775,17.8256541,220.1605382,383.0915584,398.2186002,244.8562909,222.8115413
0.237,412.9853245,458.1113735,462.8405465,321.1070204,142.2956736,273.3720807,485.3394885,78.56274298,479.7394482,240.7377851,73.05414309,209.7979617,396.8671417,479.8025344,18.21782333,424.904099,339.9897335,378.7622215,197.1130991,328.2094101,353.9599312,16.23460283,24.10598989,48.78690344,348.2264538,158.9267698,17.82491846,220.1612156,383.0919447,398.2195226,244.8556845,222.8107461
0.238,413.0062713,458.1328499,462.8650866,321.1242768,142.3053193,273.3694424,485.3493183,78.56090576,479.7425551,240.72828,73.06277394,209.7929111,396.8665835,479.8017047,18.21873855,424.9036961,339.9896904,378.7612225,197.1135743,328.21029,353.9597628,16.23558856,24.10643523,48.78600808,348.2274053,158.9264621,17.82418283,220.1618929,383.0923311,398.2204449,244.8550781,222.8099509
0.239,413.027218,458.1543263,462.8896267,321.1415332,142.314965,273.3668041,485.359148,78.55906855,479.745662,240.7187749,73.0714048,209.7878605,396.8660253,479.800875,18.21965378,424.9032931,339.9896472,378.7602234,197.1140495,328.2111698,353.9595944,16.23657428,24.10688057,48.78511272,348.2283568,158.9261544,17.82344719,220.1625703,383.0927174,398.2213673,244.8544718,222.8091557
0.24,413.0481647,458.1758026,462.9141668,321.1587895,142.3246107,273.3641658,485.3689778,78.55723133,479.7487689,240.7092697,73.08003565,209.7828099,396.865467,479.8000453,18.220569,424.9028902,339.9896041,378.7592243,197.1145248,328.2120497,353.9594261,16.23756001,24.1073259,48.78421735,348.2293083,158.9258468,17.82271155,220.1632477,383.0931037,398.2222897,244.8538654,222.8083605
0.241,413.0691115,458.197279,462.938707,321.1760459,142.3342564,273.3615275,485.3788076,78.55539412,479.7518759,240.6997646,73.0886665,209.7777593,396.8649088,479.7992156,18.22148423,424.9024872,339.9895609,378.7582253,197.115,328.2129296,353.9592577,16.23854574,24.10777124,48.78332199,348.2302598,158.9255391,17.82197592,220.1639251,383.09349,398.223212,244.853259,222.8075654
0.242,413.0900582,458.2187553,462.9632471,321.1933023,142.3439021,273.3588892,485.3886374,78.55355691,479.7549828,240.6902595,73.09729736,209.7727088,396.8643506,479.7983859,18.22239945,424.9020843,339.9895178,378.7572262,197.1154752,328.2138095,353.9590894,16.23953146,24.10821657,48.78242663,348.2312113,158.9252314,17.82124028,220.1646024,383.0938763,398.2241344,244.8526527,222.8067702
0.243,413.111005,458.2402317,462.9877872,321.2105587,142.3535478,273.3562508,485.3984672,78.55171969,479.7580897,240.6807544,73.10592821,209.7676582,396.8637923,479.7975562,18.22331468,424.9016814,339.9894747,378.7562271,197.1159504,328.2146893,353.958921,16.24051719,24.10866191,48.78153126,348.2321628,158.9249237,17.82050464,220.1652798,383.0942627,398.2250568,244.8520463,222.805975
0.244,413.1319517,458.2617081,463.0123273,321.2278151,142.3631934,273.3536125,485.408297,78.54988248,479.7611966,240.6712493,73.11455906,209.7626076,396.8632341,479.7967266,18.2242299,424.9012784,339.9894315,378.755228,197.1164256,328.2155692,353.9587527,16.24150291,24.10910724,48.7806359,348.2331142,158.924616,17.81976901,220.1659572,383.094649,398.2259791,244.8514399,222.8051798
0.245,413.1528984,458.2831844,463.0368674,321.2450715,142.3728391,273.3509742,485.4181267,78.54804526,479.7643036,240.6617442,73.12318992,209.757557,396.8626759,479.7958969,18.22514512,424.9008755,339.9893884,378.754229,197.1169008,328.2164491,353.9585843,16.24248864,24.10955258,48.77974053,348.2340657,158.9243083,17.81903337,220.1666346,383.0950353,398.2269015,244.8508336,222.8043846
0.246,413.1738452,458.3046608,463.0614075,321.2623279,142.3824848,273.3483359,485.4279565,78.54620805,479.7674105,240.6522391,73.13182077,209.7525064,396.8621177,479.7950672,18.22606035,424.9004725,339.9893453,378.7532299,197.117376,328.217329,353.958416,16.24347437,24.10999792,48.77884517,348.2350172,158.9240006,17.81829773,220.1673119,383.0954216,398.2278239,244.8502272,222.8035894
0.247,413.1947919,458.3261371,463.0859476,321.2795843,142.3921305,273.3456976,485.4377863,78.54437083,479.7705174,240.642734,73.14045162,209.7474558,396.8615594,479.7942375,18.22697557,424.9000696,339.9893021,378.7522308,197.1178512,328.2182088,353.9582476,16.24446009,24.11044325,48.77794981,348.2359687,158.9236929,17.8175621,220.1679893,383.095808,398.2287462,244.8496208,222.8027942
0.248,413.2157387,458.3476135,463.1104877,321.2968407,142.4017762,273.3430593,485.4476161,78.54253362,479.7736243,240.6332289,73.14908248,209.7424053,396.8610012,479.7934078,18.2278908,424.8996666,339.989259,378.7512318,197.1183264,328.2190887,353.9580792,16.24544582,24.11088859,48.77705444,348.2369202,158.9233852,17.81682646,220.1686667,383.0961943,398.2296686,244.8490145,222.8019991
0.249,413.2366854,458.3690899,463.1350278,321.314097,142.4114219,273.3404209,485.4574459,78.54069641,479.7767313,240.6237238,73.15771333,209.7373547,396.860443,479.7925781,18.22880602,424.8992637,339.9892159,378.7502327,197.1188016,328.2199686,353.9579109,16.24643154,24.11133392,48.77615908,348.2378717,158.9230775,17.81609082,220.1693441,383.0965806,398.230591,244.8484081,222.8012039
0.25,413.2576322,458.3905662,463.159568,321.3313534,142.4210676,273.3377826,485.4672757,78.53885919,479.7798382,240.6142187,73.16634418,209.7323041,396.8598847,479.7917484,18.22972124,424.8988607,339.9891727,378.7492336,197.1192768,328.2208485,353.9577425,16.24741727,24.11177926,48.77526372,348.2388232,158.9227699,17.81535519,220.1700214,383.0969669,398.2315133,244.8478017,222.8004087
0.251,413.2785789,458.4120426,463.1841081,321.3486098,142.4307133,273.3351443,485.4771054,78.53702198,479.7829451,240.6047136,73.17497504,209.7272535,396.8593265,479.7909187,18.23063647,424.8984578,339.9891296,378.7482346,197.119752,328.2217283,353.9575742,16.248403,24.11222459,48.77436835,348.2397747,158.9224622,17.81461955,220.1706988,383.0973533,398.2324357,244.8471954,222.7996135
0.252,413.2995256,458.4335189,463.2086482,321.3658662,142.4403589,273.332506,485.4869352,78.53518476,479.786052,240.5952085,73.18360589,209.7222029,396.8587683,479.7900891,18.23155169,424.8980548,339.9890864,378.7472355,197.1202272,328.2226082,353.9574058,16.24938872,24.11266993,48.77347299,348.2407261,158.9221545,17.81388391,220.1713762,383.0977396,398.233358,244.846589,222.7988183
0.253,413.3204724,458.4549953,463.2331883,321.3831226,142.4500046,273.3298677,485.496765,78.53334755,479.789159,240.5857034,73.19223674,209.7171524,396.8582101,479.7892594,18.23246692,424.8976519,339.9890433,378.7462364,197.1207024,328.2234881,353.9572375,16.25037445,24.11311527,48.77257762,348.2416776,158.9218468,17.81314828,220.1720536,383.0981259,398.2342804,244.8459826,222.7980231
0.254,413.3414191,458.4764717,463.2577284,321.400379,142.4596503,273.3272294,485.5065948,78.53151033,479.7922659,240.5761983,73.2008676,209.7121018,396.8576518,479.7884297,18.23338214,424.897249,339.9890002,378.7452374,197.1211776,328.224368,353.9570691,16.25136018,24.1135606,48.77168226,348.2426291,158.9215391,17.81241264,220.172731,383.0985122,398.2352028,244.8453763,222.797228
0.255,413.3623659,458.497948,463.2822685,321.4176354,142.469296,273.324591,485.5164246,78.52967312,479.7953728,240.5666932,73.20949845,209.7070512,396.8570936,479.7876,18.23429736,424.896846,339.988957,378.7442383,197.1216528,328.2252478,353.9569007,16.2523459,24.11400594,48.7707869,348.2435806,158.9212314,17.811677,220.1734083,383.0988985,398.2361251,244.8447699,222.7964328
0.256,413.3833126,458.5194244,463.3068086,321.4348918,142.4789417,273.3219527,485.5262544,78.5278359,479.7984797,240.5571881,73.2181293,209.7020006,396.8565354,479.7867703,18.23521259,424.8964431,339.9889139,378.7432392,197.1221281,328.2261277,353.9567324,16.25333163,24.11445127,48.76989153,348.2445321,158.9209237,17.81094137,220.1740857,383.0992849,398.2370475,244.8441635,222.7956376
0.257,413.4042593,458.5409007,463.3313487,321.4521481,142.4885874,273.3193144,485.5360841,78.52599869,479.8015867,240.547683,73.22676016,209.69695,396.8559771,479.7859406,18.23612781,424.8960401,339.9888708,378.7422402,197.1226033,328.2270076,353.956564,16.25431735,24.11489661,48.76899617,348.2454836,158.920616,17.81020573,220.1747631,383.0996712,398.2379699,244.8435572,222.7948424
0.258,413.4252061,458.5623771,463.3558889,321.4694045,142.4982331,273.3166761,485.5459139,78.52416148,479.8046936,240.5381779,73.23539101,209.6918995,396.8554189,479.7851109,18.23704304,424.8956372,339.9888276,378.7412411,197.1230785,328.2278875,353.9563957,16.25530308,24.11534194,48.76810081,348.2464351,158.9203083,17.80947009,220.1754405,383.1000575,398.2388922,244.8429508,222.7940472
0.259,413.4461528,458.5838535,463.380429,321.4866609,142.5078788,273.3140378,485.5557437,78.52232426,479.8078005,240.5286728,73.24402186,209.6868489,396.8548607,479.7842812,18.23795826,424.8952342,339.9887845,378.740242,197.1235537,328.2287673,353.9562273,16.25628881,24.11578728,48.76720544,348.2473865,158.9200007,17.80873446,220.1761178,383.1004438,398.2398146,244.8423444,222.793252
0.26,413.4670996,458.6053298,463.4049691,321.5039173,142.5175244,273.3113995,485.5655735,78.52048705,479.8109074,240.5191677,73.25265272,209.6817983,396.8543025,479.7834516,18.23887348,424.8948313,339.9887414,378.7392429,197.1240289,328.2296472,353.956059,16.25727453,24.11623262,48.76631008,348.248338,158.919693,17.80799882,220.1767952,383.1008302,398.240737,244.8417381,222.7924569
0.261,413.4880463,458.6268062,463.4295092,321.5211737,142.5271701,273.3087611,485.5754033,78.51864983,479.8140144,240.5096625,73.26128357,209.6767477,396.8537442,479.7826219,18.23978871,424.8944283,339.9886982,378.7382439,197.1245041,328.2305271,353.9558906,16.25826026,24.11667795,48.76541472,348.2492895,158.9193853,17.80726318,220.1774726,383.1012165,398.2416593,244.8411317,222.7916617
0.262,413.5089931,458.6482825,463.4540493,321.5384301,142.5368158,273.3061228,485.5852331,78.51681262,479.8171213,240.5001574,73.26991442,209.6716971,396.853186,479.7817922,18.24070393,424.8940254,339.9886551,378.7372448,197.1249793,328.2314069,353.9557222,16.25924598,24.11712329,48.76451935,348.250241,158.9190776,17.80652755,220.17815,383.1016028,398.2425817,244.8405253,222.7908665
0.263,413.5299398,458.6697589,463.4785894,321.5556865,142.5464615,273.3034845,485.5950628,78.5149754,479.8202282,240.4906523,73.27854528,209.6666465,396.8526278,479.7809625,18.24161916,424.8936225,339.9886119,378.7362457,197.1254545,328.2322868,353.9555539,16.26023171,24.11756862,48.76362399,348.2511925,158.9187699,17.80579191,220.1788273,383.1019891,398.243504,244.839919,222.7900713
0.264,413.5508865,458.6912352,463.5031295,321.5729429,142.5561072,273.3008462,485.6048926,78.51313819,479.8233351,240.4811472,73.28717613,209.661596,396.8520696,479.7801328,18.24253438,424.8932195,339.9885688,378.7352467,197.1259297,328.2331667,353.9553855,16.26121744,24.11801396,48.76272862,348.252144,158.9184622,17.80505627,220.1795047,383.1023754,398.2444264,244.8393126,222.7892761
0.265,413.5718333,458.7127116,463.5276696,321.5901993,142.5657529,273.2982079,485.6147224,78.51130098,479.8264421,240.4716421,73.29580698,209.6565454,396.8515113,479.7793031,18.2434496,424.8928166,339.9885257,378.7342476,197.1264049,328.2340466,353.9552172,16.26220316,24.11845929,48.76183326,348.2530955,158.9181545,17.80432064,220.1801821,383.1027618,398.2453488,244.8387062,222.7884809
0.266,413.59278,458.734188,463.5522097,321.6074556,142.5753986,273.2955696,485.6245522,78.50946376,479.829549,240.462137,73.30443784,209.6514948,396.8509531,479.7784734,18.24436483,424.8924136,339.9884825,378.7332485,197.1268801,328.2349264,353.9550488,16.26318889,24.11890463,48.7609379,348.254047,158.9178468,17.803585,220.1808595,383.1031481,398.2462711,244.8380999,222.7876857
0.267,413.6137268,458.7556643,463.5767499,321.624712,142.5850443,273.2929312,485.634382,78.50762655,479.8326559,240.4526319,73.31306869,209.6464442,396.8503949,479.7776437,18.24528005,424.8920107,339.9884394,378.7322495,197.1273553,328.2358063,353.9548805,16.26417462,24.11934997,48.76004253,348.2549984,158.9175391,17.80284936,220.1815368,383.1035344,398.2471935,244.8374935,222.7868906
0.268,413.6346735,458.7771407,463.60129,321.6419684,142.5946899,273.2902929,485.6442118,78.50578933,479.8357628,240.4431268,73.32169954,209.6413936,396.8498366,479.7768141,18.24619528,424.8916077,339.9883963,378.7312504,197.1278305,328.2366862,353.9547121,16.26516034,24.1197953,48.75914717,348.2559499,158.9172314,17.80211373,220.1822142,383.1039207,398.2481159,244.8368871,222.7860954
0.269,413.6556202,458.798617,463.6258301,321.6592248,142.6043356,273.2876546,485.6540415,78.50395212,479.8388698,240.4336217,73.3303304,209.6363431,396.8492784,479.7759844,18.2471105,424.8912048,339.9883531,378.7302513,197.1283057,328.2375661,353.9545438,16.26614607,24.12024064,48.75825181,348.2569014,158.9169238,17.80137809,220.1828916,383.1043071,398.2490382,244.8362808,222.7853002
