Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.318,55.52209783,57.89630515,65.98658778,58.02742157,67.99292163,57.41394021,63.86542332,40.86080354,59.04633834,60.23538053,70.86559616,36.83048264,57.47132938,41.40256479,65.26000164,53.26755975,63.80071842,62.33718745,55.46603697,45.8121617,63.59365713,55.0164243,52.55465001,56.31451721,57.0132235,54.679437,68.44418738,68.97814282,72.89834119,55.48038233,74.85783092,65.82477734,57.72775716,68.17943282,49.94806556,61.76762546,55.99501979,64.38045544,55.83092016,71.42044816,43.35455896,74.51876571,56.06516231,66.73099002,43.57272616,66.67207325,63.85940812,70.96607742,57.91787004,55.39773051,47.26212585,55.78025176,54.4887573,43.49634691,51.0277052,48.85906223,63.25205241,68.70359958,54.51910658,62.88523363,63.75077816,57.53228114,62.46040972,56.02596457,57.68410038,56.09942619,67.85275586,50.2822934,63.96725843,69.77404995
0.319,60.03359763,64.78345092,56.61134175,51.23469543,65.48105401,57.344987,71.99160688,37.74641547,69.90411082,59.79940505,62.97780315,48.7812396,59.02613545,48.79342417,57.00754691,71.7749793,55.28496821,68.46694531,45.19324331,69.47718057,57.77539644,65.41011224,57.94505691,38.92169246,64.64899516,55.52246694,55.18277674,76.20649194,62.4686846,59.89492374,47.39187474,75.10868158,54.03650708,56.23003095,56.22391594,63.16091052,69.40602056,48.71487365,48.2950082,68.273126,58.89097764,75.97162522,58.30247189,85.24860514,48.55766617,59.63054816,69.96269237,69.0457812,50.90681686,46.8093406,53.92276712,62.75410696,74.37551852,41.38237548,67.12932152,46.52550573,64.95021961,66.81450177,43.14381201,62.55017806,69.17674513,47.49128309,63.03765742,41.01906399,63.33827728,52.11574353,71.00322048,59.57875722,70.33622461,58.48001974
0.32,58.48217329,61.65991204,57.07721538,65.90971564,55.17716521,68.95822793,79.25211034,33.0636916,56.42192927,55.76856329,61.65705732,45.68542823,61.51935546,43.02933165,54.19111968,69.61532184,61.9488023,45.98270519,42.61315763,57.58473739,76.675014,57.28192797,61.28880385,64.58580249,66.39903057,34.78606659,62.66992229,72.03356166,68.94298094,72.51763827,34.45162094,68.96442679,51.63257852,54.72815782,56.92038319,67.2544053,64.84912224,43.31241734,45.98583106,58.77900338,48.70657165,55.91535564,39.29453867,66.63255851,58.08287558,48.14310582,65.07708844,65.75915527,62.36138863,37.77810653,62.24559434,69.88943735,63.5601833,39.83491158,71.17404411,54.92583725,69.25907695,60.18314892,40.51856062,57.63842738,52.28044117,41.31311949,50.58947624,44.68843204,65.63586496,36.71198268,60.02411135,75.73449758,52.00039853,51.95065275
0.321,74.30041072,76.82281747,71.0353384,70.25570987,69.23491483,43.49645948,63.95885376,47.44516786,73.37497549,72.71384352,72.01445387,43.09568157,56.3458923,54.42129588,72.51657554,58.45605652,55.64897797,68.22783938,54.17753182,64.78572107,69.89784301,71.61933869,51.66291667,49.16958164,77.45874083,67.52198901,57.16545989,62.12299582,56.65037852,65.85113956,48.5975815,63.07569756,71.08781991,60.13675077,49.06143928,58.70447789,59.602769,42.31354069,50.88369079,61.84423141,45.92578593,64.72321194,54.85986897,63.47628368,54.4349716,62.54110563,70.14134072,70.63227894,58.88280913,46.08998942,54.07320258,67.8661092,70.54214014,49.12764496,57.09551416,50.19861816,71.01261343,48.57778354,37.58963647,80.04538207,62.44033101,44.50305954,44.83143977,45.3439785,65.47710944,52.79935371,77.66170924,70.90282985,57.64480499,63.87234778
0.322,73.01278571,68.60958811,66.27528785,66.46882913,70.13883818,59.51272354,55.27428426,36.15646735,72.05908147,50.70907426,68.65735441,38.79411853,67.641343,38.98193522,43.8948968,66.24009903,63.70207639,64.23566364,60.51973307,56.33472468,64.57671092,44.99703904,59.54929479,64.44800998,72.16432286,55.77918812,55.76805504,60.87431352,64.57671262,75.07136149,46.31690409,60.25942943,65.19165658,50.7275801,42.59718651,55.68154911,71.25664359,41.71368045,70.21774513,86.99104427,50.8029691,67.29422176,37.19270327,66.8228865,49.20579991,62.05273903,65.15691329,63.9050022,64.95000478,44.49367977,70.83694364,65.95444995,65.11129491,59.57878482,48.58369988,35.57002117,60.03443465,57.09883176,44.38675977,70.55414209,69.39998669,25.07942748,65.10657905,53.52003531,62.19688737,68.6613014,70.64306783,65.04147394,67.50721213,54.52171038
0.323,82.9612844,66.03522005,50.19966017,65.50187669,56.52649344,53.61768118,67.69419847,39.60402479,52.74766653,54.38344735,60.97123564,44.60760198,66.60099552,36.69023492,63.58499187,77.13388272,57.20443776,59.7644754,55.60244797,61.46025806,61.48862835,50.22378862,70.47187864,48.18294948,71.51440172,65.85024566,71.45907949,66.89124506,78.37170189,62.90094792,35.02175329,60.88854393,57.87642881,46.37138068,65.43990867,69.05894259,58.39147254,54.79501313,46.30337277,76.05864554,44.33961505,50.5231705,39.49427827,74.28457147,49.80476834,61.604801,60.51337428,62.78377141,61.40815936,33.33269181,61.57435334,71.21350482,63.8037861,58.62873938,58.34548477,39.48545029,55.28667583,64.80274366,40.89398827,73.01035808,71.33657851,64.65588727,52.42788835,40.66907186,66.90354687,52.20058595,76.78161516,64.2380838,47.79008628,44.14838395
0.324,59.52126598,76.72343465,43.15548028,58.93331847,73.53100614,49.99544082,65.56607927,48.53771547,65.92627039,61.97245735,75.10867585,53.31016506,68.48140784,47.82778771,59.73846341,54.37973432,77.12322198,54.47887532,58.05162116,62.52684377,60.3273865,59.7977422,53.23049879,60.39123344,78.67736878,59.78818781,56.30741237,64.61299825,62.26677167,54.64868009,51.70067761,70.24884259,43.5410225,73.86093625,35.17236099,67.27392089,68.14426101,46.31852229,43.84463534,59.50661944,54.8140815,51.55080872,47.81148978,52.35659675,48.53629706,59.18194371,71.27094369,57.77267463,48.54586744,43.64507782,64.3417934,71.17123362,52.47788639,25.75164792,64.41492301,52.20643354,58.80167908,48.3192136,70.65792209,65.78293976,49.9882607,56.46109303,66.97399508,39.40679544,52.88055453,56.95866113,75.9492961,56.30457692,59.11689827,50.09489036
0.325,50.1329253,60.64127635,60.36866225,72.18585511,71.70661437,58.86547378,50.72771131,25.22652143,65.02144193,49.50995148,74.09094744,45.95900045,63.5174607,46.92538185,77.79276764,62.53236986,45.08596198,72.44977521,54.54957381,68.6160445,68.59302544,68.12254016,61.34041618,66.32182028,63.28758496,58.45951566,51.60028262,66.98250953,41.97032526,48.63615595,49.57044495,56.64136139,64.04403915,48.70521189,68.23418829,52.35724597,53.63730551,46.13959205,46.14603292,52.31262585,49.23174838,65.86751715,40.10349782,59.27724411,63.76156322,53.95255157,65.12527661,67.81435962,43.53630803,63.9871653,61.65825043,69.10069349,60.68140732,46.32826258,44.16440965,60.52108659,69.59192875,46.91955303,52.26523631,78.54001909,64.36918524,55.36186304,62.28159694,54.93717009,53.37264984,45.48594307,80.84775657,65.63264698,42.5591995,57.6687673
0.326,57.24506864,54.37336873,59.65229254,60.56495211,58.13762828,65.95385697,50.4502586,43.98721983,60.36789806,47.50622766,67.7713515,33.23168386,56.76433148,43.25374491,70.79995261,61.3203274,59.02549449,74.93975626,41.31320078,49.5086606,64.83534312,68.38794467,67.12766821,65.81346809,90.96665339,46.87025919,56.37755337,65.23324736,66.70909186,61.28239179,50.7378612,70.43930994,60.45212492,56.88732788,52.66551892,61.58323162,72.18141399,48.05012014,64.49359268,66.2521968,62.44212325,75.46931191,58.47352903,70.24107358,59.11175151,58.3297267,46.18337217,59.56792625,64.51163684,56.10986593,51.3608556,63.59877729,69.47098619,53.24755274,57.38439136,43.42893014,63.17151992,74.50892822,42.45281759,69.33769193,67.93725681,54.50311471,54.8066934,56.33719857,82.85047749,64.44912817,80.56248782,54.54958149,48.61757716,66.82801573
0.327,63.21123163,63.86792103,49.69324672,67.70264302,57.39593481,46.70852958,53.22715122,46.45555989,65.97511481,61.89550191,69.89051495,43.69894594,63.87399234,32.59756808,69.85252396,78.93159121,48.56435524,68.90175974,57.22017652,56.89228418,64.16346797,62.39253802,74.54865909,45.14084886,51.74033458,58.19640632,47.24266198,65.78827624,59.58869783,44.80739072,46.79953106,72.13266341,59.4611687,57.68060485,49.88477222,72.0597995,65.73850827,54.96334276,43.86960276,69.84714917,50.7596222,64.25368804,43.2355928,51.88187311,43.47480061,48.39362334,65.30154479,49.95329329,51.94694118,52.79474793,56.74631675,67.13789338,58.45516258,41.67568958,31.48416212,55.54512675,64.65508355,68.35357455,41.86118491,59.26054565,69.27082963,60.44518412,76.97310106,43.39305989,59.7843303,40.41592,76.4887127,72.92282273,56.17208578,65.38040172
0.328,62.42418856,52.75631733,57.8008638,75.39829087,76.91836158,59.18160407,68.80718962,55.90322172,77.22880665,60.02521417,66.36632521,46.64518978,74.40272873,28.39756626,78.86773789,55.0475567,75.27312181,68.91484949,55.38343271,52.75638138,61.59362387,64.13545552,64.10863279,70.64272092,62.91221314,47.79350208,58.68995682,81.20311763,63.80142253,61.83114705,46.72533237,74.51272321,59.77567267,60.82111469,54.7339258,63.20960918,40.87785322,59.74766676,47.84944779,54.25369158,45.1376207,61.78920652,53.9587045,66.82874764,54.65843253,56.84647592,59.00843759,63.38752179,63.72673322,38.59960137,49.55343406,73.75199399,65.74153721,52.77414652,47.66049343,60.84510457,56.69245266,66.63591433,51.95463919,68.11436975,65.47514428,64.02476868,57.1778492,42.89107566,67.42411914,61.75891694,78.34582044,69.69504812,53.26992941,48.41514762
0.329,61.50416657,83.69457563,66.43231091,66.61156842,59.90671578,41.13253871,72.20280062,52.18376629,64.80497034,53.13105588,66.11001834,39.4062289,65.96122706,38.77949164,74.49985898,65.22780824,63.80132064,65.92219477,51.28166136,59.33822309,62.5366744,63.46473632,57.6347169,48.80964814,73.15276306,65.06832201,54.104753,54.52537102,61.30095949,70.04987356,52.00711153,67.26694614,60.04686536,62.3212475,60.37893229,70.06220455,60.38552984,62.53550239,41.87830883,65.86206958,49.42923709,53.78681705,40.02336728,54.83251269,58.17747199,35.20140688,41.07570889,46.79418835,65.15834694,39.71898686,58.38116557,65.64455564,52.10289601,41.45832871,55.24356745,65.9725331,75.87134209,55.55881487,38.25266044,69.62429957,66.76318356,58.78395286,71.97354441,53.65515,69.97050568,54.31299329,75.45943681,70.13553992,77.59404419,56.94287306
0.33,51.9376231,66.42202716,56.43713798,67.61746707,68.8198226,48.099149,62.93019949,46.90777177,65.81401374,64.20166339,77.27221581,53.44198221,69.51525017,37.29016794,63.60482319,58.72059059,53.54435199,57.81922725,66.66793781,60.6162937,69.01329601,52.24708501,64.86015793,54.36542159,73.67043521,51.83587616,62.78693367,64.7169103,52.24634084,56.1710385,58.94932921,71.29895639,69.26405375,67.55663654,52.57768962,61.27806085,82.49756054,37.54706293,43.59442733,65.83689059,56.68318574,50.60780495,45.11772288,75.33529723,39.026816,43.61938809,65.73643185,50.66693152,53.43976654,55.99896498,64.04078298,64.17001347,54.62163532,50.1327633,56.10592315,54.57381859,65.16187396,61.14526928,33.36110776,71.96485065,55.92677216,57.9558928,46.83674175,54.44553306,49.91222302,32.32203075,50.14674229,55.4383448,50.54836836,53.70846126
0.331,77.79451298,61.43958271,49.77091432,59.05734503,77.70110381,57.15308856,69.69724434,45.20267885,64.79523315,58.82620579,86.3017545,36.16580708,61.76518847,30.85361784,66.15325683,28.00313102,67.60250745,58.79229661,57.45171463,42.96978552,62.24801583,56.56971564,60.4438489,46.94499291,61.4477037,57.85357976,68.52120065,71.96348038,57.73563555,64.96841443,40.12807506,61.40282216,76.91794078,60.9829566,66.80020575,58.04418994,73.15164379,49.8002014,64.01160479,56.91326499,53.78304016,71.20099648,46.97668191,65.39289536,55.04703183,60.24427003,64.87994447,62.9686845,62.82797684,43.92829223,68.15648706,57.66255114,38.58471629,51.66943137,47.52965527,46.05993037,56.22309711,59.61200334,46.72337236,66.47145943,41.17622194,62.14203877,60.90629139,37.30206608,62.79462619,62.38120351,60.78127233,55.23689308,50.74990731,65.63049969
0.332,72.46829352,65.26333768,53.7300114,57.13726491,71.12614171,52.39087026,63.66484516,28.55754013,59.74936448,48.87081534,56.76259251,46.5945372,68.01628495,38.9497672,68.72202896,60.39916721,62.9623075,69.81039247,54.70499718,66.59118725,55.60134648,71.05856278,62.05526389,59.28189277,86.97658034,61.76032002,60.04155971,71.11211331,72.35756392,66.44398147,55.46578014,61.20420681,65.4468197,70.7204139,54.01608648,68.42325391,73.98871543,48.45621709,59.20647189,48.45435656,68.1607003,68.05247326,35.53442474,73.01884815,51.77427914,63.21688562,73.31280765,59.9862603,70.85103721,56.07955863,67.28033454,67.76187309,64.15939325,48.43207016,61.09483974,43.53439962,50.12675729,59.43854531,46.38836155,61.61441616,69.30947959,40.09846348,75.80962391,46.44492446,48.53340132,49.6682145,70.55082127,62.20407465,63.95863291,54.86726226
0.333,62.30318125,69.83953416,66.34222745,69.99589398,67.23143058,35.32882407,76.36957218,32.77753286,69.29853985,47.130211,60.49741261,59.98387345,52.89324274,37.78065723,68.97031174,56.76342886,68.08579035,66.00975186,47.45417319,51.56010504,61.3877985,45.64709819,72.10358213,50.61127051,72.62209315,57.46859981,69.64395501,62.03786041,55.83715774,59.38396829,51.41089881,66.08075492,63.577036,57.89593978,52.60326036,70.17801811,63.48569774,41.33098964,55.88651473,67.41479939,42.04637186,45.72421262,45.51857482,71.08097317,50.46748896,38.77526371,64.68017181,77.12746371,80.38074626,35.40766351,59.45921608,68.98252053,50.93302471,77.84999391,53.21883471,51.27335198,67.82183451,55.94234619,35.81239597,75.49912999,55.80577892,57.25189287,64.49286057,42.77659429,70.74034483,57.63280791,69.36426345,50.85140857,67.61479162,73.44704142
0.334,60.09670453,71.6501816,60.80242004,64.23438012,61.33716844,63.98035483,65.72849403,34.80232531,59.22221892,49.6553322,59.71954442,50.25125657,60.134976,51.3239856,58.38973911,74.88495206,65.62414962,63.72416843,55.95867224,53.3712653,86.37254636,55.04405423,62.95864985,52.6957844,73.28929315,60.58737636,58.12683402,78.83165331,74.20667063,56.72388907,53.73091049,70.54101495,69.89367326,51.58744748,57.98162509,69.57681751,74.89599595,53.80045672,63.89904716,72.98514192,51.13303954,72.1219445,53.93547559,66.0078689,54.09538475,59.74048899,63.85391634,88.06257241,60.40905734,47.59765801,48.88687155,73.08610457,58.50894734,40.7022994,60.48307653,62.84164758,78.72184405,60.4706695,51.46589596,70.69813696,65.29759322,59.19148266,68.59768514,35.53738281,49.11513445,61.36994273,62.78921133,65.9189529,53.67683795,65.25475614
0.335,57.12115514,56.96259153,49.84111081,83.82927869,69.03743106,58.91409023,57.42619305,52.70796253,58.90129857,56.0792532,73.13050423,45.15828967,62.90515189,52.83686973,56.25427202,55.29498309,42.98778122,70.5218492,51.45611605,48.56946725,68.68437976,71.96052316,76.19903041,51.19468353,75.16363624,62.0667973,73.94353993,79.44896598,64.45815743,57.54593964,46.57376656,57.22632687,74.7586954,53.11035018,77.06118096,63.08249031,62.40762474,53.7912505,66.78960764,62.57605985,47.02356313,63.9130381,40.82814054,58.51933957,58.75782592,52.10380169,57.55969208,71.77996087,69.92650776,48.80086412,59.01106124,71.94225116,61.37769425,38.93360131,52.94544276,50.3350803,69.81430133,66.68606117,40.45570931,52.58951857,62.96032163,57.37686126,59.87416649,50.37101615,56.07054261,40.13119025,68.83129505,64.91102687,65.29814523,65.05699178
0.336,73.61497235,57.89656875,56.2362848,78.21144203,77.44122009,38.80334479,65.32857708,37.24762054,64.61643522,62.20141134,50.87551944,35.28238151,65.42638271,40.41617347,63.19852037,61.5996196,74.36442282,79.96545357,39.99627092,69.1807487,66.03069039,50.10897702,50.22810483,54.47516624,63.90868763,48.32501968,48.173695,64.3431978,77.31892478,60.23594093,50.05930666,68.36336543,65.74228822,68.36284295,74.4182369,74.70156309,67.38457928,33.17347803,57.4552239,64.87443745,62.88742982,60.66218065,51.45580598,64.00854252,63.28018989,46.64656704,68.16828008,57.5322564,59.18585552,52.22256295,49.05076391,60.38184286,58.10317625,38.45550511,45.39235526,53.50398284,68.90791485,47.45855765,49.25635444,59.07183661,61.2308835,45.84150289,59.33965473,44.17278852,59.29811691,61.99862456,55.92453709,62.3583932,60.51521959,53.70869818
0.337,74.28268105,63.59613628,54.91793738,64.41893538,70.8737461,60.82581537,58.7140925,37.66773269,65.56220159,64.86578493,64.99731917,49.64208135,52.83923221,53.1495773,51.75330485,60.70891778,56.30749546,63.19867661,63.74571704,52.52840963,75.56556938,74.51731843,67.05899603,52.0330474,71.17128003,68.79980826,62.54660196,64.98539067,71.22612225,65.80216565,50.00098427,70.20670553,68.17898848,52.39640558,63.80720662,56.71969251,55.88357295,44.63907858,64.46937038,73.16571146,46.14425433,76.03077143,47.75872041,73.11753305,60.06212651,49.82072848,59.68708436,65.52714028,73.57490403,53.40778551,58.73257718,59.03964686,64.05426678,50.70344687,53.24528375,43.96737768,67.54406038,70.40264108,46.52240552,61.40576558,66.00355328,56.35996484,57.72522195,48.91118839,66.99937713,59.73484728,70.30678838,63.11778211,68.71010678,79.46031223
0.338,54.8793831,76.82844667,61.15159955,76.73228052,70.92947229,50.05277471,61.82109063,38.14004068,54.32441294,57.99239466,57.97008252,40.90326668,65.34529029,31.68714805,68.25029767,67.68568036,60.48053107,73.36509127,61.24890892,48.15213677,55.54649202,60.09320364,63.4781609,54.9339833,68.53998861,50.49748804,58.74075224,58.52184419,64.7613586,80.24743929,43.06680917,53.19341842,65.86373749,60.44687116,68.83036444,61.35067734,59.94396573,54.81425163,42.23823861,72.54686561,44.10544319,64.69919401,52.15291686,60.91976763,59.49057219,53.75674611,55.37378615,64.78473257,57.72388703,38.16371574,78.94149472,78.32795847,59.12563213,52.45735465,49.69498894,51.39715938,69.53564119,60.0888091,43.04185376,74.56115546,69.06871926,60.22237474,72.89084668,59.09226244,55.80905157,49.54529902,54.27527757,60.11984662,56.97026195,70.39044026
0.339,65.52927559,75.21889379,48.29757373,71.63390865,59.50278245,56.61457336,66.96540569,47.05036909,65.35735257,44.86839173,55.73752945,47.19840761,64.66050478,38.29776391,62.83823044,49.21454065,65.85334979,64.3906492,46.67956803,41.57716076,68.5347973,61.06211362,80.30056267,58.2878186,64.47531888,65.98953754,57.25419655,55.2623236,63.03160775,56.71675357,47.66854841,80.67857919,76.0072866,49.75947671,50.60819005,64.30657049,52.92768761,51.16003924,55.42057353,54.97479457,58.92667195,61.44383877,51.23391205,71.16101592,58.63931163,40.99606241,66.5362127,53.56819498,48.05321612,41.73859311,58.39045103,58.93843787,61.06021849,51.46753895,55.79307011,47.74265487,45.84085257,64.61572175,53.89857323,74.36819984,42.06126128,68.96080857,63.68047346,30.84951022,58.03115398,71.37421352,62.52608438,48.00840479,61.68263173,64.51916892
