Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,U7_X,U7_Y,U8_X,U8_Y,U9_X,U9_Y,U10_X,U10_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,e13_X,e13_Y,e14_X,e14_Y,e15_X,e15_Y,e16_X,e16_Y,e17_X,e17_Y,e18_X,e18_Y,e19_X,e19_Y,e20_X,e20_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y,m31_X,m31_Y,m32_X,m32_Y,m33_X,m33_Y,m34_X,m34_Y,m35_X,m35_Y,m36_X,m36_Y,m37_X,m37_Y,m38_X,m38_Y,m39_X,m39_Y,m40_X,m40_Y
0.418,608.0207635,-393.902998,-504.7798193,-557.8107704,-391.8747168,-125.8862967,443.3278191,654.7994301,-775.4719905,59.86936994,-254.8097444,135.8931063,682.0927607,-189.7069698,99.69546275,-127.8567353,31.49811244,-670.8621169,-274.3985167,-404.1711341,658.1059234,137.6858683,142.7343898,94.76631543,-268.9017054,607.1696697,-140.6974538,58.58375245,197.7427504,-668.047565,-530.0021608,184.3743297,19.15633345,-669.3641697,-368.2008488,-542.1572753,-271.8970639,1.788080481,-400.6567137,-234.1324599,-26.38164242,692.8932197,521.8509965,-424.4925257,383.6272152,456.0852261,218.9551959,-337.5929237,33.14455533,719.5029641,155.8165023,451.0701272,-621.583645,108.2524069,-631.0220918,-373.5210223,-170.8829029,742.6329936,-511.4434787,472.2936095,207.3839717,73.18551862,646.6161033,-284.1692015,-591.8209297,115.3586464,243.6047595,395.1616134,-438.9284359,-79.22155607,-50.76918669,618.2944524,-8.112137188,-663.9786385,30.86395684,229.3806324,142.7939659,-277.6165346,703.6604927,376.7590605,254.2295414,-61.93852255,289.2920946,-642.5049445,-187.9055271,137.313091,-649.7955182,298.6891946,-29.29375522,340.1979879,200.6834835,-216.2158967,363.9748165,468.2986212,-374.3366795,508.1971609,450.4551822,233.3798953,113.3656518,257.4752407,492.1658974,158.382649,-776.7385885,44.6401005,375.9263756,-272.8326228,50.08151867,-261.7041589,-323.4252032,223.5225253,271.9754739,-103.6099187,564.4814945,222.9913638,206.0613974,-428.5990843,80.6139528,144.5642641,-410.4362989,-547.7523264,-169.7971066,566.3787077,-134.3700736,-320.2884855,-341.9713615,-345.1310952,205.8660751,-98.22661433,-513.8414499,219.0443431,-442.5761808,-23.68930152,200.8230384,-695.2026645,185.33509,-455.9462265,439.7026346,-177.4637521,-426.5444421,-413.0920672
0.419,608.0417103,-393.8815217,-504.7552792,-557.793514,-391.8457797,-125.8942116,443.3573085,654.7939184,-775.4626697,59.84085462,-254.7838518,135.8779545,682.0760138,-189.7318604,99.72291947,-127.8688237,31.49681834,-670.8920889,-274.3842606,-404.1447379,658.1042399,137.6957256,142.7388432,94.75736179,-268.8921906,607.1665928,-140.7048101,58.59052621,197.7466137,-668.0383414,-530.0082245,184.3663778,19.15470553,-669.3543031,-368.1956298,-542.1487452,-271.8873821,1.785578003,-400.6550757,-234.122595,-26.39163542,692.8928455,521.8606711,-424.4950557,383.6331289,456.0932901,218.9549268,-337.5829273,33.15358381,719.4986645,155.8164342,451.0801269,-621.5896069,108.2604353,-631.0316077,-373.524096,-170.8824506,742.6230038,-511.4525844,472.2894759,207.3829903,73.18532632,646.6167882,-284.1684729,-591.8199325,115.3587211,243.6050342,395.1606518,-438.9279304,-79.22069326,-50.76975355,618.2936286,-8.11308929,-663.9783327,30.86481222,229.3801144,142.7929947,-277.6167732,703.6595568,376.759413,254.2305409,-61.93849343,289.2927731,-642.5056791,-187.905589,137.314089,-649.7946717,298.6886622,-29.29314499,340.1987802,200.6826063,-216.2163768,363.9754196,468.2978235,-374.337676,508.1970777,450.4552455,233.3808933,113.3657149,257.4762387,492.1667163,158.3820751,-776.7395862,44.64016797,375.9256945,-272.8318906,50.08074921,-261.7035202,-323.4243813,223.523095,271.9764361,-103.6101909,564.48159,222.9923592,206.0623927,-428.5989877,80.61336052,144.5634584,-410.4372517,-547.7520229,-169.7971399,566.3777082,-134.3696679,-320.2875715,-341.9711727,-345.1320773,205.866236,-98.22760131,-513.8423945,219.0446712,-442.5771785,-23.68936915,200.8224221,-695.203452,185.3341111,-455.9464313,439.7033458,-177.464455,-426.5452962,-413.0925873
0.42,608.062657,-393.8600453,-504.7307391,-557.7762576,-391.8168427,-125.9021266,443.3867978,654.7884068,-775.4533489,59.81233931,-254.7579592,135.8628028,682.059267,-189.756751,99.75037619,-127.880912,31.49552424,-670.922061,-274.3700044,-404.1183417,658.1025563,137.7055828,142.7432966,94.74840815,-268.8826757,607.1635159,-140.7121665,58.59729997,197.7504769,-668.0291177,-530.0142882,184.358426,19.1530776,-669.3444365,-368.1904108,-542.1402151,-271.8777003,1.783075525,-400.6534377,-234.1127301,-26.40162842,692.8924713,521.8703458,-424.4975857,383.6390426,456.1013541,218.9546578,-337.5729309,33.16261228,719.4943648,155.8163661,451.0901267,-621.5955688,108.2684637,-631.0411236,-373.5271696,-170.8819984,742.6130141,-511.4616901,472.2853424,207.382009,73.18513402,646.6174732,-284.1677444,-591.8189353,115.3587959,243.6053088,395.1596903,-438.9274249,-79.21983045,-50.77032041,618.2928047,-8.114041393,-663.978027,30.86566759,229.3795964,142.7920236,-277.6170118,703.658621,376.7597654,254.2315405,-61.93846432,289.2934517,-642.5064136,-187.905651,137.3150871,-649.7938252,298.6881298,-29.29253476,340.1995724,200.6817291,-216.216857,363.9760227,468.2970259,-374.3386726,508.1969946,450.4553088,233.3818913,113.365778,257.4772367,492.1675353,158.3815013,-776.740584,44.64023545,375.9250134,-272.8311584,50.07997974,-261.7028815,-323.4235594,223.5236646,271.9773984,-103.610463,564.4816855,222.9933547,206.0633881,-428.598891,80.61276825,144.5626527,-410.4382045,-547.7517194,-169.7971733,566.3767088,-134.3692622,-320.2866575,-341.9709839,-345.1330593,205.8663968,-98.22858829,-513.8433391,219.0449994,-442.5781762,-23.68943678,200.8218058,-695.2042395,185.3331323,-455.9466361,439.7040571,-177.4651579,-426.5461504,-413.0931073
0.421,608.0836038,-393.8385689,-504.706199,-557.7590012,-391.7879056,-125.9100415,443.4162872,654.7828951,-775.4440282,59.78382399,-254.7320667,135.847651,682.0425201,-189.7816417,99.77783291,-127.8930004,31.49423015,-670.9520331,-274.3557482,-404.0919455,658.1008728,137.7154401,142.7477499,94.73945452,-268.8731608,607.1604391,-140.7195229,58.60407373,197.7543401,-668.0198941,-530.0203518,184.3504742,19.15144967,-669.3345699,-368.1851918,-542.131685,-271.8680184,1.780573047,-400.6517996,-234.1028651,-26.41162141,692.8920971,521.8800204,-424.5001157,383.6449563,456.1094182,218.9543888,-337.5629345,33.17164075,719.4900652,155.816298,451.1001265,-621.6015306,108.2764922,-631.0506395,-373.5302433,-170.8815461,742.6030243,-511.4707958,472.2812088,207.3810277,73.18494172,646.6181582,-284.1670158,-591.8179381,115.3588706,243.6055835,395.1587288,-438.9269193,-79.21896764,-50.77088727,618.2919809,-8.114993496,-663.9777212,30.86652297,229.3790784,142.7910525,-277.6172503,703.6576852,376.7601178,254.2325401,-61.9384352,289.2941302,-642.5071482,-187.905713,137.3160852,-649.7929787,298.6875974,-29.29192453,340.2003646,200.6808519,-216.2173371,363.9766258,468.2962282,-374.3396691,508.1969114,450.4553721,233.3828893,113.3658411,257.4782347,492.1683542,158.3809274,-776.7415817,44.64030292,375.9243323,-272.8304262,50.07921027,-261.7022428,-323.4227375,223.5242342,271.9783606,-103.6107352,564.481781,222.9943501,206.0643834,-428.5987944,80.61217598,144.5618469,-410.4391574,-547.7514159,-169.7972066,566.3757094,-134.3688565,-320.2857435,-341.9707951,-345.1340413,205.8665577,-98.22957527,-513.8442837,219.0453276,-442.5791739,-23.68950441,200.8211895,-695.205027,185.3321535,-455.9468409,439.7047684,-177.4658608,-426.5470045,-413.0936274
0.422,608.1045505,-393.8170926,-504.6816589,-557.7417448,-391.7589686,-125.9179565,443.4457765,654.7773835,-775.4347074,59.75530868,-254.7061741,135.8324993,682.0257733,-189.8065323,99.80528964,-127.9050887,31.49293605,-670.9820052,-274.341492,-404.0655492,658.0991892,137.7252973,142.7522033,94.73050088,-268.863646,607.1573622,-140.7268792,58.6108475,197.7582033,-668.0106705,-530.0264155,184.3425223,19.14982175,-669.3247033,-368.1799728,-542.123155,-271.8583366,1.778070569,-400.6501616,-234.0930002,-26.42161441,692.8917229,521.8896951,-424.5026457,383.6508699,456.1174822,218.9541198,-337.5529381,33.18066923,719.4857656,155.8162299,451.1101262,-621.6074925,108.2845206,-631.0601554,-373.5333169,-170.8810939,742.5930345,-511.4799015,472.2770753,207.3800463,73.18474942,646.6188432,-284.1662872,-591.8169409,115.3589453,243.6058582,395.1577672,-438.9264138,-79.21810483,-50.77145413,618.2911571,-8.115945598,-663.9774154,30.86737835,229.3785604,142.7900814,-277.6174889,703.6567493,376.7604702,254.2335397,-61.93840609,289.2948088,-642.5078828,-187.905775,137.3170833,-649.7921322,298.6870651,-29.2913143,340.2011568,200.6799747,-216.2178172,363.9772288,468.2954305,-374.3406657,508.1968283,450.4554354,233.3838873,113.3659042,257.4792327,492.1691731,158.3803535,-776.7425794,44.6403704,375.9236512,-272.829694,50.07844081,-261.7016041,-323.4219156,223.5248038,271.9793229,-103.6110073,564.4818765,222.9953455,206.0653787,-428.5986978,80.61158371,144.5610412,-410.4401102,-547.7511124,-169.79724,566.3747099,-134.3684507,-320.2848295,-341.9706064,-345.1350233,205.8667186,-98.23056224,-513.8452283,219.0456557,-442.5801716,-23.68957204,200.8205733,-695.2058145,185.3311747,-455.9470456,439.7054797,-177.4665637,-426.5478586,-413.0941474
0.423,608.1254972,-393.7956162,-504.6571188,-557.7244884,-391.7300315,-125.9258714,443.4752659,654.7718718,-775.4253866,59.72679336,-254.6802816,135.8173476,682.0090265,-189.8314229,99.83274636,-127.9171771,31.49164195,-671.0119772,-274.3272358,-404.039153,658.0975056,137.7351546,142.7566566,94.72154724,-268.8541311,607.1542853,-140.7342356,58.61762126,197.7620666,-668.0014468,-530.0324792,184.3345705,19.14819382,-669.3148367,-368.1747538,-542.1146249,-271.8486548,1.775568092,-400.6485236,-234.0831353,-26.4316074,692.8913487,521.8993698,-424.5051757,383.6567836,456.1255462,218.9538507,-337.5429418,33.1896977,719.481466,155.8161618,451.120126,-621.6134544,108.2925491,-631.0696714,-373.5363906,-170.8806416,742.5830447,-511.4890072,472.2729417,207.379065,73.18455712,646.6195282,-284.1655587,-591.8159437,115.35902,243.6061329,395.1568057,-438.9259083,-79.21724202,-50.77202099,618.2903333,-8.116897701,-663.9771096,30.86823373,229.3780423,142.7891103,-277.6177275,703.6558135,376.7608227,254.2345392,-61.93837698,289.2954873,-642.5086173,-187.905837,137.3180813,-649.7912857,298.6865327,-29.29070408,340.2019491,200.6790975,-216.2182973,363.9778319,468.2946328,-374.3416622,508.1967451,450.4554988,233.3848853,113.3659673,257.4802307,492.1699921,158.3797796,-776.7435771,44.64043788,375.9229701,-272.8289618,50.07767134,-261.7009655,-323.4210937,223.5253734,271.9802852,-103.6112794,564.481972,222.996341,206.066374,-428.5986011,80.61099143,144.5602354,-410.441063,-547.7508089,-169.7972733,566.3737105,-134.368045,-320.2839155,-341.9704176,-345.1360053,205.8668794,-98.23154922,-513.846173,219.0459839,-442.5811693,-23.68963966,200.819957,-695.2066021,185.3301959,-455.9472504,439.706191,-177.4672666,-426.5487128,-413.0946675
0.424,608.146444,-393.7741399,-504.6325786,-557.707232,-391.7010944,-125.9337863,443.5047552,654.7663602,-775.4160658,59.69827805,-254.654389,135.8021958,681.9922796,-189.8563135,99.86020308,-127.9292654,31.49034785,-671.0419493,-274.3129796,-404.0127568,658.0958221,137.7450119,142.76111,94.71259361,-268.8446162,607.1512084,-140.741592,58.62439502,197.7659298,-667.9922232,-530.0385429,184.3266186,19.14656589,-669.3049701,-368.1695348,-542.1060948,-271.838973,1.773065614,-400.6468855,-234.0732703,-26.4416004,692.8909745,521.9090444,-424.5077057,383.6626973,456.1336102,218.9535817,-337.5329454,33.19872618,719.4771664,155.8160937,451.1301258,-621.6194163,108.3005775,-631.0791873,-373.5394642,-170.8801894,742.573055,-511.4981129,472.2688081,207.3780837,73.18436481,646.6202131,-284.1648301,-591.8149465,115.3590947,243.6064075,395.1558441,-438.9254028,-79.21637921,-50.77258785,618.2895095,-8.117849803,-663.9768038,30.8690891,229.3775243,142.7881391,-277.6179661,703.6548777,376.7611751,254.2355388,-61.93834786,289.2961659,-642.5093519,-187.9058989,137.3190794,-649.7904392,298.6860003,-29.29009385,340.2027413,200.6782203,-216.2187775,363.978435,468.2938351,-374.3426587,508.196662,450.4555621,233.3858833,113.3660304,257.4812287,492.170811,158.3792057,-776.7445749,44.64050535,375.9222891,-272.8282296,50.07690188,-261.7003268,-323.4202718,223.525943,271.9812474,-103.6115516,564.4820674,222.9973364,206.0673693,-428.5985045,80.61039916,144.5594297,-410.4420159,-547.7505054,-169.7973066,566.372711,-134.3676393,-320.2830015,-341.9702288,-345.1369874,205.8670403,-98.2325362,-513.8471176,219.0463121,-442.5821671,-23.68970729,200.8193407,-695.2073896,185.3292171,-455.9474552,439.7069023,-177.4679695,-426.5495669,-413.0951875
0.425,608.1673907,-393.7526635,-504.6080385,-557.6899756,-391.6721574,-125.9417013,443.5342446,654.7608486,-775.4067451,59.66976274,-254.6284964,135.7870441,681.9755328,-189.8812042,99.8876598,-127.9413538,31.48905376,-671.0719214,-274.2987234,-403.9863605,658.0941385,137.7548691,142.7655633,94.70363997,-268.8351014,607.1481315,-140.7489483,58.63116879,197.769793,-667.9829995,-530.0446065,184.3186668,19.14493797,-669.2951035,-368.1643158,-542.0975648,-271.8292912,1.770563136,-400.6452475,-234.0634054,-26.4515934,692.8906003,521.9187191,-424.5102357,383.668611,456.1416742,218.9533127,-337.522949,33.20775465,719.4728668,155.8160256,451.1401255,-621.6253782,108.308606,-631.0887032,-373.5425379,-170.8797371,742.5630652,-511.5072186,472.2646746,207.3771023,73.18417251,646.6208981,-284.1641015,-591.8139493,115.3591694,243.6066822,395.1548826,-438.9248972,-79.2155164,-50.77315471,618.2886857,-8.118801906,-663.9764981,30.86994448,229.3770063,142.787168,-277.6182047,703.6539418,376.7615275,254.2365384,-61.93831875,289.2968444,-642.5100864,-187.9059609,137.3200775,-649.7895926,298.6854679,-29.28948362,340.2035335,200.6773431,-216.2192576,363.9790381,468.2930375,-374.3436553,508.1965788,450.4556254,233.3868813,113.3660935,257.4822267,492.1716299,158.3786318,-776.7455726,44.64057283,375.921608,-272.8274974,50.07613241,-261.6996881,-323.4194499,223.5265127,271.9822097,-103.6118237,564.4821629,222.9983318,206.0683647,-428.5984079,80.60980689,144.558624,-410.4429687,-547.7502019,-169.79734,566.3717116,-134.3672336,-320.2820875,-341.97004,-345.1379694,205.8672011,-98.23352318,-513.8480622,219.0466403,-442.5831648,-23.68977492,200.8187244,-695.2081771,185.3282383,-455.94766,439.7076135,-177.4686724,-426.550421,-413.0957076
0.426,608.1883375,-393.7311871,-504.5834984,-557.6727192,-391.6432203,-125.9496162,443.5637339,654.7553369,-775.3974243,59.64124742,-254.6026039,135.7718923,681.9587859,-189.9060948,99.91511653,-127.9534422,31.48775966,-671.1018935,-274.2844672,-403.9599643,658.0924549,137.7647264,142.7700167,94.69468633,-268.8255865,607.1450546,-140.7563047,58.63794255,197.7736562,-667.9737759,-530.0506702,184.3107149,19.14331004,-669.2852369,-368.1590968,-542.0890347,-271.8196093,1.768060658,-400.6436095,-234.0535405,-26.46158639,692.8902261,521.9283938,-424.5127657,383.6745247,456.1497382,218.9530437,-337.5129526,33.21678312,719.4685672,155.8159575,451.1501253,-621.6313401,108.3166344,-631.0982191,-373.5456115,-170.8792849,742.5530754,-511.5163243,472.260541,207.376121,73.18398021,646.6215831,-284.163373,-591.8129521,115.3592441,243.6069569,395.1539211,-438.9243917,-79.21465359,-50.77372157,618.2878619,-8.119754008,-663.9761923,30.87079986,229.3764883,142.7861969,-277.6184433,703.653006,376.7618799,254.237538,-61.93828964,289.297523,-642.510821,-187.9060229,137.3210756,-649.7887461,298.6849355,-29.28887339,340.2043257,200.6764659,-216.2197377,363.9796412,468.2922398,-374.3446518,508.1964957,450.4556887,233.3878793,113.3661565,257.4832247,492.1724489,158.3780579,-776.7465703,44.64064031,375.9209269,-272.8267652,50.07536294,-261.6990494,-323.418628,223.5270823,271.9831719,-103.6120959,564.4822584,222.9993272,206.06936,-428.5983112,80.60921462,144.5578182,-410.4439215,-547.7498984,-169.7973733,566.3707121,-134.3668279,-320.2811735,-341.9698512,-345.1389514,205.867362,-98.23451016,-513.8490068,219.0469684,-442.5841625,-23.68984255,200.8181081,-695.2089646,185.3272595,-455.9478648,439.7083248,-177.4693753,-426.5512751,-413.0962277
0.427,608.2092842,-393.7097108,-504.5589583,-557.6554629,-391.6142832,-125.9575312,443.5932233,654.7498253,-775.3881035,59.61273211,-254.5767113,135.7567406,681.9420391,-189.9309854,99.94257325,-127.9655305,31.48646556,-671.1318655,-274.270211,-403.9335681,658.0907714,137.7745837,142.7744701,94.6857327,-268.8160716,607.1419777,-140.7636611,58.64471631,197.7775195,-667.9645523,-530.0567339,184.3027631,19.14168212,-669.2753703,-368.1538778,-542.0805046,-271.8099275,1.76555818,-400.6419715,-234.0436755,-26.47157939,692.8898519,521.9380684,-424.5152957,383.6804383,456.1578023,218.9527746,-337.5029562,33.2258116,719.4642676,155.8158894,451.1601251,-621.637302,108.3246628,-631.107735,-373.5486852,-170.8788327,742.5430857,-511.52543,472.2564075,207.3751396,73.18378791,646.6222681,-284.1626444,-591.8119549,115.3593188,243.6072315,395.1529595,-438.9238862,-79.21379078,-50.77428843,618.287038,-8.120706111,-663.9758865,30.87165524,229.3759703,142.7852258,-277.6186819,703.6520701,376.7622324,254.2385376,-61.93826052,289.2982015,-642.5115555,-187.9060849,137.3220737,-649.7878996,298.6844031,-29.28826317,340.205118,200.6755887,-216.2202179,363.9802443,468.2914421,-374.3456483,508.1964125,450.455752,233.3888773,113.3662196,257.4842227,492.1732678,158.377484,-776.747568,44.64070778,375.9202458,-272.826033,50.07459348,-261.6984107,-323.4178061,223.5276519,271.9841342,-103.612368,564.4823539,223.0003227,206.0703553,-428.5982146,80.60862235,144.5570125,-410.4448744,-547.749595,-169.7974067,566.3697127,-134.3664222,-320.2802595,-341.9696624,-345.1399334,205.8675228,-98.23549713,-513.8499514,219.0472966,-442.5851602,-23.68991018,200.8174918,-695.2097522,185.3262807,-455.9480696,439.7090361,-177.4700782,-426.5521293,-413.0967477
0.428,608.230231,-393.6882344,-504.5344182,-557.6382065,-391.5853462,-125.9654461,443.6227126,654.7443136,-775.3787827,59.58421679,-254.5508188,135.7415888,681.9252922,-189.955876,99.97002997,-127.9776189,31.48517146,-671.1618376,-274.2559548,-403.9071719,658.0890878,137.7844409,142.7789234,94.67677906,-268.8065568,607.1389008,-140.7710174,58.65149007,197.7813827,-667.9553286,-530.0627976,184.2948112,19.14005419,-669.2655036,-368.1486588,-542.0719746,-271.8002457,1.763055703,-400.6403334,-234.0338106,-26.48157238,692.8894777,521.9477431,-424.5178257,383.686352,456.1658663,218.9525056,-337.4929599,33.23484007,719.459968,155.8158213,451.1701249,-621.6432639,108.3326913,-631.1172509,-373.5517588,-170.8783804,742.5330959,-511.5345357,472.2522739,207.3741583,73.18359561,646.622953,-284.1619158,-591.8109577,115.3593936,243.6075062,395.151998,-438.9233806,-79.21292797,-50.77485529,618.2862142,-8.121658214,-663.9755807,30.87251061,229.3754523,142.7842547,-277.6189205,703.6511343,376.7625848,254.2395371,-61.93823141,289.29888,-642.5122901,-187.9061468,137.3230717,-649.7870531,298.6838707,-29.28765294,340.2059102,200.6747115,-216.220698,363.9808474,468.2906444,-374.3466449,508.1963293,450.4558153,233.3898753,113.3662827,257.4852208,492.1740867,158.3769101,-776.7485657,44.64077526,375.9195647,-272.8253008,50.07382401,-261.697772,-323.4169842,223.5282215,271.9850964,-103.6126401,564.4824494,223.0013181,206.0713506,-428.598118,80.60803007,144.5562068,-410.4458272,-547.7492915,-169.79744,566.3687133,-134.3660164,-320.2793455,-341.9694736,-345.1409154,205.8676837,-98.23648411,-513.8508961,219.0476248,-442.5861579,-23.6899778,200.8168755,-695.2105397,185.3253019,-455.9482744,439.7097474,-177.4707811,-426.5529834,-413.0972678
0.429,608.2511777,-393.6667581,-504.5098781,-557.6209501,-391.5564091,-125.9733611,443.652202,654.738802,-775.369462,59.55570148,-254.5249262,135.7264371,681.9085454,-189.9807667,99.99748669,-127.9897072,31.48387736,-671.1918097,-274.2416986,-403.8807756,658.0874042,137.7942982,142.7833768,94.66782542,-268.7970419,607.1358239,-140.7783738,58.65826384,197.7852459,-667.946105,-530.0688612,184.2868594,19.13842626,-669.255637,-368.1434398,-542.0634445,-271.7905639,1.760553225,-400.6386954,-234.0239457,-26.49156538,692.8891035,521.9574178,-424.5203557,383.6922657,456.1739303,218.9522366,-337.4829635,33.24386855,719.4556683,155.8157532,451.1801246,-621.6492257,108.3407197,-631.1267669,-373.5548324,-170.8779282,742.5231061,-511.5436414,472.2481404,207.373177,73.18340331,646.623638,-284.1611873,-591.8099605,115.3594683,243.6077809,395.1510364,-438.9228751,-79.21206517,-50.77542215,618.2853904,-8.122610316,-663.975275,30.87336599,229.3749343,142.7832835,-277.6191591,703.6501985,376.7629372,254.2405367,-61.9382023,289.2995586,-642.5130247,-187.9062088,137.3240698,-649.7862066,298.6833383,-29.28704271,340.2067024,200.6738343,-216.2211781,363.9814504,468.2898468,-374.3476414,508.1962462,450.4558787,233.3908733,113.3663458,257.4862188,492.1749056,158.3763362,-776.7495635,44.64084274,375.9188836,-272.8245686,50.07305454,-261.6971333,-323.4161622,223.5287911,271.9860587,-103.6129123,564.4825449,223.0023135,206.0723459,-428.5980214,80.6074378,144.555401,-410.44678,-547.748988,-169.7974733,566.3677138,-134.3656107,-320.2784315,-341.9692849,-345.1418975,205.8678445,-98.23747109,-513.8518407,219.0479529,-442.5871556,-23.69004543,200.8162592,-695.2113272,185.3243231,-455.9484792,439.7104587,-177.471484,-426.5538375,-413.0977878
