Time,U1_X,U1_Y,U2_X,U2_Y,U3_X,U3_Y,U4_X,U4_Y,U5_X,U5_Y,U6_X,U6_Y,e1_X,e1_Y,e2_X,e2_Y,e3_X,e3_Y,e4_X,e4_Y,e5_X,e5_Y,e6_X,e6_Y,e7_X,e7_Y,e8_X,e8_Y,e9_X,e9_Y,e10_X,e10_Y,e11_X,e11_Y,e12_X,e12_Y,m1_X,m1_Y,m2_X,m2_Y,m3_X,m3_Y,m4_X,m4_Y,m5_X,m5_Y,m6_X,m6_Y,m7_X,m7_Y,m8_X,m8_Y,m9_X,m9_Y,m10_X,m10_Y,m11_X,m11_Y,m12_X,m12_Y,m13_X,m13_Y,m14_X,m14_Y,m15_X,m15_Y,m16_X,m16_Y,m17_X,m17_Y,m18_X,m18_Y,m19_X,m19_Y,m20_X,m20_Y,m21_X,m21_Y,m22_X,m22_Y,m23_X,m23_Y,m24_X,m24_Y,m25_X,m25_Y,m26_X,m26_Y,m27_X,m27_Y,m28_X,m28_Y,m29_X,m29_Y,m30_X,m30_Y
0.219,603.852362,-398.1767935,-509.6633015,-561.2447916,-397.6331922,-124.3112219,437.4594384,655.896247,-777.3268247,65.54391749,-259.9623638,138.9083033,687.8815862,-181.1031102,90.20458906,-123.6781929,31.94543884,-660.5017694,-279.3264076,-413.2954309,658.4409528,135.7242732,141.8481718,96.54808915,-270.795164,607.7819725,-139.2335367,57.23577364,196.9739688,-669.883069,-528.7954893,185.9567468,19.48029078,-671.3276237,-369.2394295,-543.8547587,-275.7407457,2.781564162,-401.3070114,-238.0488374,-22.41442298,693.0417792,518.010155,-423.4881171,381.2794836,452.8838114,219.0619987,-341.5614868,29.56025122,721.2099099,155.8435381,447.1002192,-619.2167756,105.065115,-627.2442726,-372.3007836,-171.0624459,746.5989316,-507.8285167,473.9346304,207.5792575,73.22378659,646.4797929,-284.3141859,-592.0193735,115.3437785,243.5500999,395.3529595,-439.0290362,-79.39325522,-50.65638163,618.4583914,-7.922668774,-664.0394885,30.69373674,229.4837154,142.9872189,-277.5690554,703.8467247,376.6889276,254.0306257,-61.94431615,289.157064,-642.3587674,-187.8931935,137.1144735,-649.9639719,298.7951396,-29.41519052,340.0403349,200.8580462,-216.1203516,363.8548025,468.4573588,-374.1383687,508.2137084
0.22,603.8733087,-398.1553172,-509.6387614,-561.2275352,-397.6042552,-124.3191368,437.4889278,655.8907354,-777.317504,65.51540218,-259.9364712,138.8931515,687.8760039,-181.1114071,90.2137413,-123.6822224,31.94500747,-660.5117601,-279.3216555,-413.2866322,658.4392693,135.7341305,141.8526252,96.53913552,-270.7856492,607.7788956,-139.2408931,57.2425474,196.977832,-669.8738453,-528.801553,185.948795,19.47866286,-671.3177571,-369.2342105,-543.8462287,-275.7397776,2.781313914,-401.3068476,-238.0478509,-22.41542228,693.0417418,518.0111224,-423.4883701,381.2800749,452.8846178,219.0619718,-341.5604871,29.56115407,721.2094799,155.8435313,447.1012192,-619.2173718,105.0659178,-627.2452242,-372.301091,-171.0624007,746.5979326,-507.8294273,473.934217,207.5782762,73.22359429,646.4804779,-284.3134574,-592.0183763,115.3438532,243.5503746,395.3519979,-439.0285306,-79.39239241,-50.65694849,618.4575676,-7.923620877,-664.0391827,30.69459212,229.4831974,142.9862477,-277.569294,703.8457889,376.68928,254.0316253,-61.94428703,289.1577426,-642.359502,-187.8932555,137.1154716,-649.9631254,298.7946072,-29.41458029,340.0411272,200.857169,-216.1208317,363.8554056,468.4565612,-374.1393652,508.2136252
0.221,603.8942554,-398.1338408,-509.6142213,-561.2102788,-397.5753181,-124.3270518,437.5184171,655.8852238,-777.3081832,65.48688686,-259.9105787,138.8779998,687.8704216,-181.119704,90.22289354,-123.6862518,31.94457611,-660.5217508,-279.3169034,-413.2778335,658.4375857,135.7439877,141.8570785,96.53018188,-270.7761343,607.7758187,-139.2482495,57.24932116,196.9816953,-669.8646217,-528.8076167,185.9408431,19.47703493,-671.3078905,-369.2289915,-543.8376986,-275.7388094,2.781063667,-401.3066838,-238.0468645,-22.41642158,693.0417043,518.0120899,-423.4886231,381.2806663,452.8854242,219.0619449,-341.5594875,29.56205692,721.20905,155.8435245,447.1022192,-619.217968,105.0667207,-627.2461758,-372.3013984,-171.0623555,746.5969336,-507.8303379,473.9338037,207.5772948,73.22340199,646.4811629,-284.3127288,-592.0173791,115.3439279,243.5506492,395.3510364,-439.0280251,-79.3915296,-50.65751535,618.4567438,-7.924572979,-664.0388769,30.6954475,229.4826794,142.9852766,-277.5695325,703.844853,376.6896324,254.0326249,-61.94425792,289.1584211,-642.3602365,-187.8933174,137.1164697,-649.9622789,298.7940748,-29.41397007,340.0419194,200.8562918,-216.1213118,363.8560087,468.4557635,-374.1403618,508.2135421
0.222,603.9152022,-398.1123645,-509.5896811,-561.1930224,-397.5463811,-124.3349667,437.5479065,655.8797121,-777.2988624,65.45837155,-259.8846861,138.8628481,687.8648394,-181.1280009,90.23204578,-123.6902813,31.94414474,-660.5317415,-279.3121514,-413.2690347,658.4359021,135.753845,141.8615319,96.52122824,-270.7666194,607.7727418,-139.2556058,57.25609492,196.9855585,-669.8553981,-528.8136803,185.9328913,19.475407,-671.2980239,-369.2237725,-543.8291685,-275.7378412,2.780813419,-401.30652,-238.045878,-22.41742088,693.0416669,518.0130574,-423.4888761,381.2812577,452.8862306,219.061918,-341.5584879,29.56295977,721.20862,155.8435176,447.1032192,-619.2185642,105.0675235,-627.2471274,-372.3017057,-171.0623102,746.5959347,-507.8312484,473.9333903,207.5763135,73.22320969,646.4818479,-284.3120002,-592.0163819,115.3440026,243.5509239,395.3500748,-439.0275196,-79.39066679,-50.65808221,618.45592,-7.925525082,-664.0385712,30.69630287,229.4821614,142.9843055,-277.5697711,703.8439172,376.6899849,254.0336244,-61.94422881,289.1590997,-642.3609711,-187.8933794,137.1174678,-649.9614324,298.7935424,-29.41335984,340.0427116,200.8554146,-216.121792,363.8566117,468.4549658,-374.1413583,508.2134589
0.223,603.9361489,-398.0908881,-509.565141,-561.175766,-397.517444,-124.3428817,437.5773958,655.8742005,-777.2895416,65.42985623,-259.8587936,138.8476963,687.8592571,-181.1362977,90.24119802,-123.6943107,31.94371337,-660.5417322,-279.3073993,-413.260236,658.4342186,135.7637023,141.8659853,96.51227461,-270.7571045,607.7696649,-139.2629622,57.26286869,196.9894217,-669.8461744,-528.819744,185.9249394,19.47377908,-671.2881573,-369.2185535,-543.8206385,-275.736873,2.780563171,-401.3063562,-238.0448915,-22.41842018,693.0416295,518.0140248,-423.4891291,381.281849,452.887037,219.0618911,-341.5574882,29.56386261,721.2081901,155.8435108,447.1042191,-619.2191604,105.0683264,-627.248079,-372.3020131,-171.062265,746.5949357,-507.832159,473.932977,207.5753322,73.22301739,646.4825328,-284.3112717,-592.0153847,115.3440773,243.5511986,395.3491133,-439.027014,-79.38980398,-50.65864907,618.4550962,-7.926477184,-664.0382654,30.69715825,229.4816434,142.9833344,-277.5700097,703.8429814,376.6903373,254.034624,-61.94419969,289.1597782,-642.3617057,-187.8934414,137.1184658,-649.9605859,298.79301,-29.41274961,340.0435038,200.8545374,-216.1222721,363.8572148,468.4541681,-374.1423548,508.2133757
0.224,603.9570957,-398.0694117,-509.5406009,-561.1585097,-397.4885069,-124.3507966,437.6068852,655.8686888,-777.2802209,65.40134092,-259.832901,138.8325446,687.8536748,-181.1445946,90.25035026,-123.6983402,31.94328201,-660.5517229,-279.3026472,-413.2514372,658.432535,135.7735595,141.8704386,96.50332097,-270.7475897,607.766588,-139.2703186,57.26964245,196.9932849,-669.8369508,-528.8258077,185.9169876,19.47215115,-671.2782907,-369.2133345,-543.8121084,-275.7359048,2.780312923,-401.3061924,-238.043905,-22.41941948,693.0415921,518.0149923,-423.4893821,381.2824404,452.8878434,219.0618642,-341.5564886,29.56476546,721.2077601,155.843504,447.1052191,-619.2197565,105.0691292,-627.2490306,-372.3023205,-171.0622198,746.5939367,-507.8330696,473.9325636,207.5743508,73.22282509,646.4832178,-284.3105431,-592.0143875,115.3441521,243.5514732,395.3481518,-439.0265085,-79.38894117,-50.65921593,618.4542724,-7.927429287,-664.0379596,30.69801363,229.4811254,142.9823633,-277.5702483,703.8420455,376.6906897,254.0356236,-61.94417058,289.1604567,-642.3624402,-187.8935034,137.1194639,-649.9597394,298.7924777,-29.41213938,340.0442961,200.8536602,-216.1227522,363.8578179,468.4533705,-374.1433514,508.2132926
0.225,603.9780424,-398.0479354,-509.5160608,-561.1412533,-397.4595699,-124.3587116,437.6363745,655.8631772,-777.2709001,65.37282561,-259.8070084,138.8173928,687.8480925,-181.1528915,90.2595025,-123.7023696,31.94285064,-660.5617136,-279.2978952,-413.2426385,658.4308514,135.7834168,141.874892,96.49436733,-270.7380748,607.7635111,-139.2776749,57.27641621,196.9971482,-669.8277272,-528.8318714,185.9090357,19.47052323,-671.2684241,-369.2081155,-543.8035783,-275.7349367,2.780062675,-401.3060286,-238.0429185,-22.42041878,693.0415547,518.0159598,-423.4896351,381.2830318,452.8886498,219.0618373,-341.5554889,29.56566831,721.2073301,155.8434972,447.1062191,-619.2203527,105.0699321,-627.2499822,-372.3026278,-171.0621746,746.5929377,-507.8339801,473.9321503,207.5733695,73.22263278,646.4839028,-284.3098146,-592.0133903,115.3442268,243.5517479,395.3471902,-439.026003,-79.38807836,-50.65978279,618.4534486,-7.92838139,-664.0376538,30.69886901,229.4806074,142.9813921,-277.5704869,703.8411097,376.6910422,254.0366232,-61.94414147,289.1611353,-642.3631748,-187.8935653,137.120462,-649.9588929,298.7919453,-29.41152916,340.0450883,200.852783,-216.1232323,363.858421,468.4525728,-374.1443479,508.2132094
0.226,603.9989891,-398.026459,-509.4915207,-561.1239969,-397.4306328,-124.3666265,437.6658639,655.8576655,-777.2615793,65.34431029,-259.7811159,138.8022411,687.8425102,-181.1611884,90.26865474,-123.7063991,31.94241928,-660.5717043,-279.2931431,-413.2338397,658.4291679,135.793274,141.8793453,96.4854137,-270.7285599,607.7604342,-139.2850313,57.28318998,197.0010114,-669.8185035,-528.8379351,185.9010839,19.4688953,-671.2585575,-369.2028965,-543.7950483,-275.7339685,2.779812428,-401.3058648,-238.041932,-22.42141808,693.0415172,518.0169272,-423.4898881,381.2836231,452.8894562,219.0618104,-341.5544893,29.56657116,721.2069002,155.8434904,447.1072191,-619.2209489,105.0707349,-627.2509338,-372.3029352,-171.0621293,746.5919388,-507.8348907,473.9317369,207.5723882,73.22244048,646.4845878,-284.309086,-592.0123931,115.3443015,243.5520226,395.3462287,-439.0254975,-79.38721555,-50.66034965,618.4526247,-7.929333492,-664.037348,30.69972438,229.4800894,142.980421,-277.5707255,703.8401738,376.6913946,254.0376228,-61.94411235,289.1618138,-642.3639093,-187.8936273,137.1214601,-649.9580464,298.7914129,-29.41091893,340.0458805,200.8519058,-216.1237125,363.8590241,468.4517751,-374.1453444,508.2131263
0.227,604.0199359,-398.0049827,-509.4669806,-561.1067405,-397.4016957,-124.3745415,437.6953532,655.8521539,-777.2522585,65.31579498,-259.7552233,138.7870893,687.836928,-181.1694852,90.27780698,-123.7104285,31.94198791,-660.581695,-279.288391,-413.225041,658.4274843,135.8031313,141.8837987,96.47646006,-270.7190451,607.7573573,-139.2923877,57.28996374,197.0048746,-669.8092799,-528.8439987,185.893132,19.46726737,-671.2486909,-369.1976775,-543.7865182,-275.7330003,2.77956218,-401.305701,-238.0409455,-22.42241738,693.0414798,518.0178947,-423.4901411,381.2842145,452.8902626,219.0617835,-341.5534897,29.567474,721.2064702,155.8434836,447.108219,-619.2215451,105.0715378,-627.2518853,-372.3032426,-171.0620841,746.5909398,-507.8358013,473.9313236,207.5714068,73.22224818,646.4852727,-284.3083574,-592.0113959,115.3443762,243.5522973,395.3452672,-439.0249919,-79.38635274,-50.66091651,618.4518009,-7.930285595,-664.0370423,30.70057976,229.4795714,142.9794499,-277.5709641,703.839238,376.691747,254.0386223,-61.94408324,289.1624924,-642.3646439,-187.8936893,137.1224581,-649.9571999,298.7908805,-29.4103087,340.0466727,200.8510286,-216.1241926,363.8596272,468.4509774,-374.146341,508.2130431
0.228,604.0408826,-397.9835063,-509.4424405,-561.0894841,-397.3727587,-124.3824564,437.7248426,655.8466423,-777.2429378,65.28727966,-259.7293308,138.7719376,687.8313457,-181.1777821,90.28695922,-123.714458,31.94155655,-660.5916857,-279.283639,-413.2162423,658.4258007,135.8129886,141.888252,96.46750642,-270.7095302,607.7542804,-139.299744,57.2967375,197.0087378,-669.8000562,-528.8500624,185.8851802,19.46563945,-671.2388243,-369.1924585,-543.7779881,-275.7320321,2.779311932,-401.3055372,-238.039959,-22.42341668,693.0414424,518.0188622,-423.4903941,381.2848059,452.891069,219.0617566,-341.55249,29.56837685,721.2060402,155.8434768,447.109219,-619.2221413,105.0723406,-627.2528369,-372.3035499,-171.0620389,746.5899408,-507.8367118,473.9309102,207.5704255,73.22205588,646.4859577,-284.3076289,-592.0103987,115.3444509,243.5525719,395.3443056,-439.0244864,-79.38548993,-50.66148337,618.4509771,-7.931237697,-664.0367365,30.70143514,229.4790534,142.9784788,-277.5712027,703.8383022,376.6920994,254.0396219,-61.94405412,289.1631709,-642.3653784,-187.8937513,137.1234562,-649.9563534,298.7903481,-29.40969847,340.047465,200.8501514,-216.1246727,363.8602303,468.4501798,-374.1473375,508.21296
0.229,604.0618294,-397.9620299,-509.4179004,-561.0722277,-397.3438216,-124.3903713,437.7543319,655.8411306,-777.233617,65.25876435,-259.7034382,138.7567858,687.8257634,-181.186079,90.29611146,-123.7184874,31.94112518,-660.6016763,-279.2788869,-413.2074435,658.4241172,135.8228458,141.8927054,96.45855279,-270.7000153,607.7512035,-139.3071004,57.30351126,197.0126011,-669.7908326,-528.8561261,185.8772284,19.46401152,-671.2289577,-369.1872395,-543.7694581,-275.7310639,2.779061684,-401.3053734,-238.0389725,-22.42441598,693.041405,518.0198296,-423.4906471,381.2853973,452.8918754,219.0617297,-341.5514904,29.5692797,721.2056103,155.84347,447.110219,-619.2227375,105.0731434,-627.2537885,-372.3038573,-171.0619937,746.5889418,-507.8376224,473.9304968,207.5694442,73.22186358,646.4866427,-284.3069003,-592.0094015,115.3445256,243.5528466,395.3433441,-439.0239809,-79.38462712,-50.66205023,618.4501533,-7.9321898,-664.0364307,30.70229052,229.4785354,142.9775077,-277.5714413,703.8373663,376.6924519,254.0406215,-61.94402501,289.1638495,-642.366113,-187.8938133,137.1244543,-649.9555069,298.7898157,-29.40908825,340.0482572,200.8492742,-216.1251528,363.8608333,468.4493821,-374.1483341,508.2128768
0.23,604.0827761,-397.9405536,-509.3933603,-561.0549713,-397.3148846,-124.3982863,437.7838213,655.835619,-777.2242962,65.23024903,-259.6775456,138.7416341,687.8201811,-181.1943759,90.3052637,-123.7225169,31.94069381,-660.611667,-279.2741349,-413.1986448,658.4224336,135.8327031,141.8971587,96.44959915,-270.6905005,607.7481266,-139.3144568,57.31028503,197.0164643,-669.781609,-528.8621898,185.8692765,19.46238359,-671.2190911,-369.1820205,-543.760928,-275.7300957,2.778811437,-401.3052096,-238.037986,-22.42541528,693.0413676,518.0207971,-423.4909001,381.2859886,452.8926818,219.0617028,-341.5504908,29.57018255,721.2051803,155.8434632,447.111219,-619.2233337,105.0739463,-627.2547401,-372.3041646,-171.0619484,746.5879429,-507.838533,473.9300835,207.5684628,73.22167128,646.4873277,-284.3061717,-592.0084043,115.3446003,243.5531213,395.3423825,-439.0234753,-79.38376431,-50.66261709,618.4493295,-7.933141903,-664.0361249,30.70314589,229.4780174,142.9765365,-277.5716798,703.8364305,376.6928043,254.0416211,-61.9439959,289.164528,-642.3668476,-187.8938752,137.1254524,-649.9546604,298.7892833,-29.40847802,340.0490494,200.848397,-216.125633,363.8614364,468.4485844,-374.1493306,508.2127937
0.231,604.1037229,-397.9190772,-509.3688201,-561.0377149,-397.2859475,-124.4062012,437.8133106,655.8301073,-777.2149754,65.20173372,-259.6516531,138.7264824,687.8145988,-181.2026727,90.31441595,-123.7265463,31.94026245,-660.6216577,-279.2693828,-413.189846,658.42075,135.8425603,141.9016121,96.44064551,-270.6809856,607.7450497,-139.3218131,57.31705879,197.0203275,-669.7723853,-528.8682534,185.8613247,19.46075567,-671.2092245,-369.1768015,-543.7523979,-275.7291276,2.778561189,-401.3050458,-238.0369995,-22.42641458,693.0413301,518.0217646,-423.4911531,381.28658,452.8934882,219.0616759,-341.5494911,29.57108539,721.2047504,155.8434564,447.1122189,-619.2239299,105.0747491,-627.2556917,-372.304472,-171.0619032,746.5869439,-507.8394435,473.9296701,207.5674815,73.22147898,646.4880127,-284.3054432,-592.0074071,115.3446751,243.5533959,395.341421,-439.0229698,-79.3829015,-50.66318395,618.4485057,-7.934094005,-664.0358192,30.70400127,229.4774994,142.9755654,-277.5719184,703.8354947,376.6931567,254.0426206,-61.94396678,289.1652066,-642.3675821,-187.8939372,137.1264505,-649.9538139,298.7887509,-29.40786779,340.0498416,200.8475198,-216.1261131,363.8620395,468.4477867,-374.1503271,508.2127105
0.232,604.1246696,-397.8976009,-509.34428,-561.0204586,-397.2570104,-124.4141162,437.8428,655.8245957,-777.2056547,65.17321841,-259.6257605,138.7113306,687.8090165,-181.2109696,90.32356819,-123.7305758,31.93983108,-660.6316484,-279.2646307,-413.1810473,658.4190665,135.8524176,141.9060655,96.43169188,-270.6714707,607.7419728,-139.3291695,57.32383255,197.0241907,-669.7631617,-528.8743171,185.8533728,19.45912774,-671.1993578,-369.1715825,-543.7438679,-275.7281594,2.778310941,-401.3048819,-238.036013,-22.42741388,693.0412927,518.022732,-423.4914061,381.2871714,452.8942946,219.061649,-341.5484915,29.57198824,721.2043204,155.8434495,447.1132189,-619.2245261,105.075552,-627.2566433,-372.3047794,-171.061858,746.5859449,-507.8403541,473.9292568,207.5665001,73.22128667,646.4886976,-284.3047146,-592.0064099,115.3447498,243.5536706,395.3404595,-439.0224643,-79.38203869,-50.66375081,618.4476819,-7.935046108,-664.0355134,30.70485665,229.4769814,142.9745943,-277.572157,703.8345588,376.6935091,254.0436202,-61.94393767,289.1658851,-642.3683167,-187.8939992,137.1274485,-649.9529674,298.7882186,-29.40725756,340.0506339,200.8466426,-216.1265932,363.8626426,468.446989,-374.1513237,508.2126274
0.233,604.1456163,-397.8761245,-509.3197399,-561.0032022,-397.2280734,-124.4220311,437.8722893,655.819084,-777.1963339,65.14470309,-259.599868,138.6961789,687.8034343,-181.2192665,90.33272043,-123.7346052,31.93939972,-660.6416391,-279.2598787,-413.1722485,658.4173829,135.8622749,141.9105188,96.42273824,-270.6619559,607.7388959,-139.3365259,57.33060632,197.028054,-669.753938,-528.8803808,185.845421,19.45749982,-671.1894912,-369.1663635,-543.7353378,-275.7271912,2.778060693,-401.3047181,-238.0350265,-22.42841318,693.0412553,518.0236995,-423.4916591,381.2877627,452.895101,219.0616221,-341.5474918,29.57289109,721.2038904,155.8434427,447.1142189,-619.2251222,105.0763548,-627.2575949,-372.3050867,-171.0618128,746.5849459,-507.8412647,473.9288434,207.5655188,73.22109437,646.4893826,-284.303986,-592.0054127,115.3448245,243.5539453,395.3394979,-439.0219587,-79.38117588,-50.66431767,618.446858,-7.93599821,-664.0352076,30.70571203,229.4764634,142.9736232,-277.5723956,703.833623,376.6938616,254.0446198,-61.94390856,289.1665637,-642.3690512,-187.8940612,137.1284466,-649.9521209,298.7876862,-29.40664734,340.0514261,200.8457654,-216.1270734,363.8632457,468.4461914,-374.1523202,508.2125442
0.234,604.1665631,-397.8546481,-509.2951998,-560.9859458,-397.1991363,-124.4299461,437.9017787,655.8135724,-777.1870131,65.11618778,-259.5739754,138.6810271,687.797852,-181.2275634,90.34187267,-123.7386347,31.93896835,-660.6516298,-279.2551266,-413.1634498,658.4156994,135.8721321,141.9149722,96.4137846,-270.652441,607.735819,-139.3438822,57.33738008,197.0319172,-669.7447144,-528.8864445,185.8374691,19.45587189,-671.1796246,-369.1611445,-543.7268077,-275.726223,2.777810445,-401.3045543,-238.03404,-22.42941248,693.0412179,518.024667,-423.4919121,381.2883541,452.8959074,219.0615952,-341.5464922,29.57379394,721.2034605,155.8434359,447.1152189,-619.2257184,105.0771577,-627.2585465,-372.3053941,-171.0617675,746.5839469,-507.8421753,473.9284301,207.5645375,73.22090207,646.4900676,-284.3032575,-592.0044155,115.3448992,243.55422,395.3385364,-439.0214532,-79.38031307,-50.66488452,618.4460342,-7.936950313,-664.0349018,30.7065674,229.4759454,142.9726521,-277.5726342,703.8326871,376.694214,254.0456194,-61.94387944,289.1672422,-642.3697858,-187.8941231,137.1294447,-649.9512744,298.7871538,-29.40603711,340.0522183,200.8448882,-216.1275535,363.8638488,468.4453937,-374.1533167,508.2124611
0.235,604.1875098,-397.8331718,-509.2706597,-560.9686894,-397.1701992,-124.437861,437.931268,655.8080607,-777.1776923,65.08767246,-259.5480828,138.6658754,687.7922697,-181.2358602,90.35102491,-123.7426641,31.93853698,-660.6616205,-279.2503745,-413.1546511,658.4140158,135.8819894,141.9194255,96.40483096,-270.6429261,607.7327421,-139.3512386,57.34415384,197.0357804,-669.7354908,-528.8925081,185.8295173,19.45424396,-671.169758,-369.1559255,-543.7182777,-275.7252548,2.777560198,-401.3043905,-238.0330536,-22.43041178,693.0411804,518.0256344,-423.4921651,381.2889455,452.8967138,219.0615683,-341.5454926,29.57469678,721.2030305,155.8434291,447.1162189,-619.2263146,105.0779605,-627.2594981,-372.3057015,-171.0617223,746.582948,-507.8430858,473.9280167,207.5635561,73.22070977,646.4907526,-284.3025289,-592.0034183,115.3449739,243.5544946,395.3375748,-439.0209477,-79.37945026,-50.66545138,618.4452104,-7.937902415,-664.034596,30.70742278,229.4754274,142.9716809,-277.5728728,703.8317513,376.6945664,254.0466189,-61.94385033,289.1679207,-642.3705204,-187.8941851,137.1304428,-649.9504279,298.7866214,-29.40542688,340.0530105,200.844011,-216.1280336,363.8644519,468.444596,-374.1543133,508.2123779
